match_key,match_date,season,top_disposal_player_id,top_disposal_player_id_value,top_goal_kicker_player_id,top_goal_kicker_player_id_value,top_fantasy_player_id,top_fantasy_player_id_value
2019-03-22|1|Collingwood Magpies|Geelong Cats,2019-03-22,2019,45112.0,34.0,43788.0,3.0,45112,125
2019-03-23|1|Adelaide Crows|Hawthorn Hawks,2019-03-23,2019,43647.0,40.0,43383.0,2.0,44955,144
2019-03-23|1|Brisbane Lions|West Coast Eagles,2019-03-23,2019,44909.0,38.0,44394.0,4.0,44909,133
2019-03-23|1|Melbourne Demons|Port Adelaide Power,2019-03-23,2019,44809.0,44.0,45214.0,5.0,44809,166
2019-03-23|1|Sydney Swans|Western Bulldogs,2019-03-23,2019,44290.0,35.0,44581.0,3.0,43414,128
2019-03-24|1|Essendon Bombers|Greater Western Sydney Giants,2019-03-24,2019,43606.0,31.0,43516.0,4.0,43606,161
2019-03-24|1|Fremantle Dockers|North Melbourne Kangaroos,2019-03-24,2019,44341.0,37.0,44392.0,5.0,44341,118
2019-03-24|1|Gold Coast Suns|St Kilda Saints,2019-03-24,2019,43817.0,30.0,44899.0,4.0,43817,114
2019-03-28|2|Collingwood Magpies|Richmond Tigers,2019-03-28,2019,45112.0,39.0,43905.0,5.0,45112,152
2019-03-29|2|Adelaide Crows|Sydney Swans,2019-03-29,2019,44215.0,36.0,43847.0,3.0,44290,126
2019-03-30|2|Carlton Blues|Port Adelaide Power,2019-03-30,2019,44809.0,37.0,43772.0,3.0,43406,138
2019-03-30|2|Essendon Bombers|St Kilda Saints,2019-03-30,2019,43390.0,28.0,43470.0,2.0,44114,103
2019-03-30|2|Geelong Cats|Melbourne Demons,2019-03-30,2019,44630.0,44.0,44813.0,3.0,43674,134
2019-03-30|2|Greater Western Sydney Giants|West Coast Eagles,2019-03-30,2019,45230.0,33.0,43682.0,4.0,45230,133
2019-03-31|2|Brisbane Lions|North Melbourne Kangaroos,2019-03-31,2019,44585.0,43.0,43512.0,4.0,44585,146
2019-03-31|2|Fremantle Dockers|Gold Coast Suns,2019-03-31,2019,43988.0,32.0,44899.0,4.0,44049,129
2019-03-31|2|Hawthorn Hawks|Western Bulldogs,2019-03-31,2019,44107.0,33.0,43955.0,4.0,44343,124
2019-04-04|3|Adelaide Crows|Geelong Cats,2019-04-04,2019,43646.0,35.0,44487.0,3.0,43674,132
2019-04-05|3|Essendon Bombers|Melbourne Demons,2019-04-05,2019,43438.0,34.0,44406.0,4.0,43438,129
2019-04-06|3|Brisbane Lions|Port Adelaide Power,2019-04-06,2019,44585.0,43.0,44060.0,6.0,44585,135
2019-04-06|3|Carlton Blues|Sydney Swans,2019-04-06,2019,44290.0,32.0,43660.0,4.0,43642,121
2019-04-06|3|Collingwood Magpies|West Coast Eagles,2019-04-06,2019,43859.0,35.0,43640.0,4.0,43950,122
2019-04-06|3|Greater Western Sydney Giants|Richmond Tigers,2019-04-06,2019,45230.0,42.0,43516.0,7.0,45230,162
2019-04-07|3|Fremantle Dockers|St Kilda Saints,2019-04-07,2019,43390.0,32.0,44378.0,3.0,44845,136
2019-04-07|3|Gold Coast Suns|Western Bulldogs,2019-04-07,2019,43414.0,34.0,43756.0,2.0,44343,132
2019-04-07|3|Hawthorn Hawks|North Melbourne Kangaroos,2019-04-07,2019,43658.0,33.0,43444.0,5.0,44631,134
2019-04-11|4|Melbourne Demons|Sydney Swans,2019-04-11,2019,44290.0,34.0,44186.0,3.0,43657,128
2019-04-12|4|Collingwood Magpies|Western Bulldogs,2019-04-12,2019,43676.0,30.0,43788.0,2.0,43950,151
2019-04-13|4|Adelaide Crows|North Melbourne Kangaroos,2019-04-13,2019,43647.0,29.0,43460.0,4.0,44249,115
2019-04-13|4|Brisbane Lions|Essendon Bombers,2019-04-13,2019,44585.0,40.0,44406.0,7.0,44406,139
2019-04-13|4|Fremantle Dockers|West Coast Eagles,2019-04-13,2019,44553.0,36.0,43682.0,3.0,43859,134
2019-04-13|4|Geelong Cats|Greater Western Sydney Giants,2019-04-13,2019,43606.0,34.0,43516.0,3.0,45230,124
2019-04-13|4|Port Adelaide Power|Richmond Tigers,2019-04-13,2019,44809.0,37.0,44331.0,6.0,44809,132
2019-04-14|4|Carlton Blues|Gold Coast Suns,2019-04-14,2019,43642.0,30.0,44419.0,3.0,43642,163
2019-04-14|4|Hawthorn Hawks|St Kilda Saints,2019-04-14,2019,44823.0,39.0,44310.0,3.0,44823,128
2019-04-18|5|Brisbane Lions|Collingwood Magpies,2019-04-18,2019,45112.0,35.0,44488.0,4.0,45112,112
2019-04-19|5|Essendon Bombers|North Melbourne Kangaroos,2019-04-19,2019,44481.0,39.0,43805.0,4.0,44481,143
2019-04-19|5|Port Adelaide Power|West Coast Eagles,2019-04-19,2019,45268.0,35.0,44685.0,5.0,44115,122
2019-04-20|5|Fremantle Dockers|Greater Western Sydney Giants,2019-04-20,2019,43606.0,37.0,43516.0,4.0,45056,128
2019-04-20|5|Melbourne Demons|St Kilda Saints,2019-04-20,2019,44630.0,31.0,44472.0,4.0,44851,117
2019-04-20|5|Richmond Tigers|Sydney Swans,2019-04-20,2019,44290.0,37.0,43847.0,4.0,44290,135
2019-04-21|5|Adelaide Crows|Gold Coast Suns,2019-04-21,2019,43646.0,36.0,43383.0,6.0,43817,126
2019-04-21|5|Carlton Blues|Western Bulldogs,2019-04-21,2019,43642.0,37.0,44437.0,4.0,44437,128
2019-04-22|5|Geelong Cats|Hawthorn Hawks,2019-04-22,2019,44027.0,33.0,44813.0,4.0,44027,141
2019-04-24|6|Melbourne Demons|Richmond Tigers,2019-04-24,2019,44089.0,32.0,43536.0,3.0,44089,125
2019-04-25|6|Collingwood Magpies|Essendon Bombers,2019-04-25,2019,44673.0,38.0,43678.0,4.0,44673,148
2019-04-26|6|North Melbourne Kangaroos|Port Adelaide Power,2019-04-26,2019,43406.0,38.0,43928.0,4.0,43406,127
2019-04-27|6|Adelaide Crows|St Kilda Saints,2019-04-27,2019,43647.0,36.0,45161.0,4.0,44823,122
2019-04-27|6|Brisbane Lions|Gold Coast Suns,2019-04-27,2019,44585.0,28.0,44753.0,3.0,43817,137
2019-04-27|6|Fremantle Dockers|Western Bulldogs,2019-04-27,2019,44107.0,32.0,44378.0,5.0,43858,124
2019-04-27|6|Greater Western Sydney Giants|Sydney Swans,2019-04-27,2019,44080.0,33.0,43606.0,4.0,45061,133
2019-04-28|6|Carlton Blues|Hawthorn Hawks,2019-04-28,2019,44631.0,42.0,43444.0,3.0,44918,145
2019-04-28|6|Geelong Cats|West Coast Eagles,2019-04-28,2019,43674.0,30.0,44813.0,4.0,44041,141
2019-05-03|7|Collingwood Magpies|Port Adelaide Power,2019-05-03,2019,44673.0,36.0,45007.0,4.0,44927,128
2019-05-04|7|Brisbane Lions|Sydney Swans,2019-05-04,2019,44037.0,34.0,44648.0,4.0,45307,136
2019-05-04|7|Gold Coast Suns|West Coast Eagles,2019-05-04,2019,43859.0,35.0,43682.0,4.0,45293,146
2019-05-04|7|Greater Western Sydney Giants|St Kilda Saints,2019-05-04,2019,45249.0,30.0,43516.0,6.0,44366,113
2019-05-04|7|Hawthorn Hawks|Melbourne Demons,2019-05-04,2019,43996.0,31.0,43444.0,4.0,43878,121
2019-05-04|7|Richmond Tigers|Western Bulldogs,2019-05-04,2019,43676.0,36.0,44581.0,5.0,43756,145
2019-05-05|7|Adelaide Crows|Fremantle Dockers,2019-05-05,2019,43647.0,39.0,45120.0,2.0,43858,124
2019-05-05|7|Carlton Blues|North Melbourne Kangaroos,2019-05-05,2019,44044.0,32.0,45308.0,5.0,43754,123
2019-05-05|7|Essendon Bombers|Geelong Cats,2019-05-05,2019,44919.0,33.0,43753.0,3.0,43753,120
2019-05-10|8|Essendon Bombers|Sydney Swans,2019-05-10,2019,44651.0,33.0,43805.0,4.0,44481,136
2019-05-11|8|Adelaide Crows|Port Adelaide Power,2019-05-11,2019,44809.0,41.0,44330.0,3.0,44809,149
2019-05-11|8|Brisbane Lions|Western Bulldogs,2019-05-11,2019,43756.0,36.0,44581.0,3.0,45307,134
2019-05-11|8|Carlton Blues|Collingwood Magpies,2019-05-11,2019,43642.0,35.0,44419.0,3.0,43950,149
2019-05-11|8|Gold Coast Suns|Melbourne Demons,2019-05-11,2019,44630.0,38.0,44410.0,3.0,44630,161
2019-05-11|8|St Kilda Saints|West Coast Eagles,2019-05-11,2019,44823.0,31.0,43281.0,2.0,43859,108
2019-05-12|8|Fremantle Dockers|Richmond Tigers,2019-05-12,2019,43858.0,33.0,43412.0,4.0,44294,125
2019-05-12|8|Geelong Cats|North Melbourne Kangaroos,2019-05-12,2019,44209.0,36.0,43460.0,5.0,43753,142
2019-05-12|8|Greater Western Sydney Giants|Hawthorn Hawks,2019-05-12,2019,44027.0,36.0,43816.0,3.0,44027,125
2019-05-17|9|Melbourne Demons|West Coast Eagles,2019-05-17,2019,44115.0,33.0,44216.0,4.0,45293,140
2019-05-18|9|Adelaide Crows|Brisbane Lions,2019-05-18,2019,44585.0,39.0,43383.0,3.0,43646,132
2019-05-18|9|Collingwood Magpies|St Kilda Saints,2019-05-18,2019,45112.0,38.0,44472.0,4.0,43950,152
2019-05-18|9|Essendon Bombers|Fremantle Dockers,2019-05-18,2019,44481.0,35.0,44406.0,3.0,44481,125
2019-05-18|9|Geelong Cats|Western Bulldogs,2019-05-18,2019,45164.0,29.0,44012.0,4.0,43753,125
2019-05-18|9|North Melbourne Kangaroos|Sydney Swans,2019-05-18,2019,45306.0,35.0,44648.0,4.0,45306,155
2019-05-19|9|Carlton Blues|Greater Western Sydney Giants,2019-05-19,2019,45230.0,40.0,43816.0,5.0,45230,190
2019-05-19|9|Gold Coast Suns|Port Adelaide Power,2019-05-19,2019,43817.0,38.0,43808.0,3.0,43817,144
2019-05-19|9|Hawthorn Hawks|Richmond Tigers,2019-05-19,2019,44371.0,37.0,43444.0,3.0,44371,135
2019-05-24|10|Collingwood Magpies|Sydney Swans,2019-05-24,2019,45112.0,38.0,44765.0,6.0,43950,149
2019-05-25|10|Adelaide Crows|West Coast Eagles,2019-05-25,2019,43646.0,39.0,43640.0,3.0,44756,135
2019-05-25|10|Essendon Bombers|Richmond Tigers,2019-05-25,2019,44089.0,37.0,44257.0,3.0,44089,144
2019-05-25|10|Geelong Cats|Gold Coast Suns,2019-05-25,2019,44209.0,35.0,44012.0,4.0,44209,126
2019-05-25|10|Hawthorn Hawks|Port Adelaide Power,2019-05-25,2019,44027.0,37.0,43955.0,6.0,44027,143
2019-05-25|10|North Melbourne Kangaroos|Western Bulldogs,2019-05-25,2019,43658.0,29.0,43460.0,3.0,43908,153
2019-05-26|10|Brisbane Lions|Fremantle Dockers,2019-05-26,2019,44845.0,32.0,43512.0,3.0,43858,120
2019-05-26|10|Carlton Blues|St Kilda Saints,2019-05-26,2019,43938.0,29.0,43470.0,2.0,45003,119
2019-05-26|10|Greater Western Sydney Giants|Melbourne Demons,2019-05-26,2019,45061.0,32.0,44054.0,5.0,44208,135
2019-05-31|11|North Melbourne Kangaroos|Richmond Tigers,2019-05-31,2019,44089.0,38.0,43460.0,5.0,44089,137
2019-06-01|11|Adelaide Crows|Melbourne Demons,2019-06-01,2019,44630.0,34.0,43646.0,3.0,43646,127
2019-06-01|11|Brisbane Lions|Hawthorn Hawks,2019-06-01,2019,44332.0,33.0,43512.0,2.0,44332,131
2019-06-01|11|Collingwood Magpies|Fremantle Dockers,2019-06-01,2019,43858.0,32.0,43905.0,3.0,44673,130
2019-06-01|11|Geelong Cats|Sydney Swans,2019-06-01,2019,44290.0,34.0,44012.0,4.0,44290,129
2019-06-01|11|Gold Coast Suns|Greater Western Sydney Giants,2019-06-01,2019,43606.0,36.0,43516.0,5.0,43606,192
2019-06-02|11|Carlton Blues|Essendon Bombers,2019-06-02,2019,44033.0,36.0,44406.0,3.0,44243,122
2019-06-02|11|Port Adelaide Power|St Kilda Saints,2019-06-02,2019,43406.0,33.0,43415.0,3.0,44366,126
2019-06-02|11|West Coast Eagles|Western Bulldogs,2019-06-02,2019,43859.0,36.0,43682.0,6.0,43859,123
2019-06-07|12|Geelong Cats|Richmond Tigers,2019-06-07,2019,43674.0,38.0,44012.0,4.0,43674,162
2019-06-08|12|Adelaide Crows|Greater Western Sydney Giants,2019-06-08,2019,43647.0,34.0,44144.0,3.0,45061,139
2019-06-08|12|Brisbane Lions|Carlton Blues,2019-06-08,2019,43642.0,38.0,43642.0,4.0,43642,151
2019-06-08|12|Gold Coast Suns|North Melbourne Kangaroos,2019-06-08,2019,43658.0,31.0,43460.0,2.0,45306,145
2019-06-09|12|Sydney Swans|West Coast Eagles,2019-06-09,2019,44290.0,42.0,43847.0,5.0,44290,149
2019-06-10|12|Collingwood Magpies|Melbourne Demons,2019-06-10,2019,43996.0,35.0,43905.0,3.0,43878,148
2019-06-13|13|Adelaide Crows|Richmond Tigers,2019-06-13,2019,43646.0,43.0,44144.0,4.0,44613,146
2019-06-14|13|Essendon Bombers|Hawthorn Hawks,2019-06-14,2019,45281.0,34.0,43367.0,2.0,44027,140
2019-06-15|13|Carlton Blues|Western Bulldogs,2019-06-15,2019,43756.0,41.0,43659.0,7.0,43756,158
2019-06-15|13|Fremantle Dockers|Port Adelaide Power,2019-06-15,2019,43858.0,37.0,45170.0,6.0,45170,143
2019-06-15|13|Gold Coast Suns|St Kilda Saints,2019-06-15,2019,43390.0,33.0,44472.0,3.0,43390,170
2019-06-16|13|Greater Western Sydney Giants|North Melbourne Kangaroos,2019-06-16,2019,44208.0,35.0,43932.0,3.0,45061,156
2019-06-20|14|Essendon Bombers|West Coast Eagles,2019-06-20,2019,44909.0,36.0,43367.0,3.0,45293,132
2019-06-21|14|Hawthorn Hawks|Sydney Swans,2019-06-21,2019,44027.0,29.0,43847.0,4.0,44651,157
2019-06-22|14|Brisbane Lions|St Kilda Saints,2019-06-22,2019,44823.0,30.0,43512.0,5.0,45307,120
2019-06-22|14|Fremantle Dockers|Melbourne Demons,2019-06-22,2019,43858.0,31.0,44378.0,3.0,43878,129
2019-06-22|14|Geelong Cats|Port Adelaide Power,2019-06-22,2019,43753.0,35.0,43262.0,2.0,44325,130
2019-06-23|14|Collingwood Magpies|Western Bulldogs,2019-06-23,2019,44343.0,36.0,44761.0,3.0,44343,178
2019-06-27|15|Essendon Bombers|Greater Western Sydney Giants,2019-06-27,2019,43606.0,33.0,43516.0,3.0,44208,120
2019-06-28|15|Adelaide Crows|Geelong Cats,2019-06-28,2019,44209.0,33.0,43262.0,2.0,44613,128
2019-06-29|15|Collingwood Magpies|North Melbourne Kangaroos,2019-06-29,2019,45112.0,40.0,45306.0,3.0,45112,129
2019-06-29|15|Gold Coast Suns|Sydney Swans,2019-06-29,2019,44651.0,31.0,43400.0,2.0,45271,115
2019-06-29|15|Hawthorn Hawks|West Coast Eagles,2019-06-29,2019,44631.0,36.0,43682.0,5.0,44924,142
2019-06-29|15|Port Adelaide Power|Western Bulldogs,2019-06-29,2019,43406.0,32.0,44863.0,3.0,44325,141
2019-06-30|15|Brisbane Lions|Melbourne Demons,2019-06-30,2019,44585.0,38.0,44060.0,5.0,45307,143
2019-06-30|15|Carlton Blues|Fremantle Dockers,2019-06-30,2019,44558.0,34.0,44392.0,4.0,43858,133
2019-06-30|15|Richmond Tigers|St Kilda Saints,2019-06-30,2019,44731.0,29.0,44996.0,4.0,44371,128
2019-07-05|16|Collingwood Magpies|Hawthorn Hawks,2019-07-05,2019,44696.0,31.0,43444.0,2.0,44926,121
2019-07-06|16|Adelaide Crows|Port Adelaide Power,2019-07-06,2019,44809.0,36.0,43772.0,3.0,44809,150
2019-07-06|16|Essendon Bombers|Sydney Swans,2019-07-06,2019,44215.0,35.0,45304.0,3.0,44919,125
2019-07-06|16|Fremantle Dockers|West Coast Eagles,2019-07-06,2019,43859.0,35.0,43515.0,4.0,44924,114
2019-07-06|16|Geelong Cats|Western Bulldogs,2019-07-06,2019,44107.0,32.0,44581.0,4.0,43414,124
2019-07-06|16|Gold Coast Suns|Richmond Tigers,2019-07-06,2019,45047.0,30.0,43536.0,5.0,43536,118
2019-07-07|16|Brisbane Lions|Greater Western Sydney Giants,2019-07-07,2019,43606.0,34.0,44054.0,4.0,43606,143
2019-07-07|16|Carlton Blues|Melbourne Demons,2019-07-07,2019,43996.0,27.0,44410.0,6.0,44410,126
2019-07-07|16|North Melbourne Kangaroos|St Kilda Saints,2019-07-07,2019,44935.0,36.0,43470.0,6.0,45003,132
2019-07-12|17|Collingwood Magpies|West Coast Eagles,2019-07-12,2019,45112.0,39.0,43515.0,4.0,43950,130
2019-07-13|17|Adelaide Crows|Gold Coast Suns,2019-07-13,2019,43647.0,36.0,43383.0,6.0,43646,128
2019-07-13|17|Carlton Blues|Sydney Swans,2019-07-13,2019,44290.0,34.0,43535.0,2.0,44592,129
2019-07-13|17|Essendon Bombers|North Melbourne Kangaroos,2019-07-13,2019,44481.0,34.0,43460.0,6.0,43460,134
2019-07-13|17|Fremantle Dockers|Hawthorn Hawks,2019-07-13,2019,44049.0,37.0,43444.0,3.0,43858,128
2019-07-13|17|Geelong Cats|St Kilda Saints,2019-07-13,2019,43753.0,33.0,43470.0,3.0,44366,123
2019-07-14|17|Brisbane Lions|Port Adelaide Power,2019-07-14,2019,44332.0,36.0,43512.0,4.0,44332,140
2019-07-14|17|Greater Western Sydney Giants|Richmond Tigers,2019-07-14,2019,45061.0,36.0,43516.0,3.0,43932,144
2019-07-14|17|Melbourne Demons|Western Bulldogs,2019-07-14,2019,43756.0,39.0,44689.0,3.0,43756,189
2019-07-19|18|Adelaide Crows|Essendon Bombers,2019-07-19,2019,43646.0,35.0,43466.0,4.0,44613,134
2019-07-20|18|Brisbane Lions|North Melbourne Kangaroos,2019-07-20,2019,44585.0,24.0,43460.0,3.0,44044,116
2019-07-20|18|Carlton Blues|Gold Coast Suns,2019-07-20,2019,43660.0,32.0,44217.0,4.0,44497,143
2019-07-20|18|Collingwood Magpies|Greater Western Sydney Giants,2019-07-20,2019,45112.0,34.0,43516.0,6.0,43950,181
2019-07-20|18|Fremantle Dockers|Sydney Swans,2019-07-20,2019,44290.0,42.0,44294.0,3.0,44290,132
2019-07-20|18|Port Adelaide Power|Richmond Tigers,2019-07-20,2019,44371.0,30.0,44331.0,3.0,44731,110
2019-07-21|18|Geelong Cats|Hawthorn Hawks,2019-07-21,2019,44918.0,29.0,44280.0,3.0,44918,137
2019-07-21|18|Melbourne Demons|West Coast Eagles,2019-07-21,2019,44630.0,34.0,43682.0,4.0,43855,134
2019-07-21|18|St Kilda Saints|Western Bulldogs,2019-07-21,2019,43756.0,38.0,43669.0,5.0,44343,132
2019-07-26|19|Collingwood Magpies|Richmond Tigers,2019-07-26,2019,45112.0,39.0,44331.0,5.0,44371,133
2019-07-27|19|Adelaide Crows|Carlton Blues,2019-07-27,2019,43642.0,39.0,43535.0,3.0,44941,142
2019-07-27|19|Brisbane Lions|Hawthorn Hawks,2019-07-27,2019,45281.0,34.0,43488.0,2.0,45307,118
2019-07-27|19|Greater Western Sydney Giants|Port Adelaide Power,2019-07-27,2019,43406.0,40.0,43516.0,3.0,43932,126
2019-07-27|19|Melbourne Demons|St Kilda Saints,2019-07-27,2019,43938.0,32.0,43470.0,4.0,44823,146
2019-07-27|19|North Melbourne Kangaroos|West Coast Eagles,2019-07-27,2019,43859.0,33.0,44216.0,7.0,44909,118
2019-07-28|19|Essendon Bombers|Gold Coast Suns,2019-07-28,2019,44497.0,32.0,44225.0,4.0,45271,126
2019-07-28|19|Fremantle Dockers|Western Bulldogs,2019-07-28,2019,43858.0,33.0,43669.0,4.0,43414,128
2019-07-28|19|Geelong Cats|Sydney Swans,2019-07-28,2019,44209.0,31.0,44012.0,5.0,43674,107
2019-08-02|20|Hawthorn Hawks|North Melbourne Kangaroos,2019-08-02,2019,45281.0,37.0,43460.0,4.0,45281,126
2019-08-03|20|Adelaide Crows|St Kilda Saints,2019-08-03,2019,44249.0,38.0,45161.0,4.0,44249,134
2019-08-03|20|Essendon Bombers|Port Adelaide Power,2019-08-03,2019,44481.0,31.0,43927.0,4.0,44090,123
2019-08-03|20|Fremantle Dockers|Geelong Cats,2019-08-03,2019,45170.0,29.0,44012.0,3.0,45170,119
2019-08-03|20|Greater Western Sydney Giants|Sydney Swans,2019-08-03,2019,43932.0,34.0,44025.0,4.0,43932,146
2019-08-03|20|Melbourne Demons|Richmond Tigers,2019-08-03,2019,44371.0,34.0,43855.0,3.0,44089,118
2019-08-04|20|Brisbane Lions|Western Bulldogs,2019-08-04,2019,44343.0,40.0,43512.0,4.0,44343,151
2019-08-04|20|Carlton Blues|West Coast Eagles,2019-08-04,2019,45167.0,31.0,44592.0,4.0,44592,135
2019-08-04|20|Collingwood Magpies|Gold Coast Suns,2019-08-04,2019,45112.0,35.0,44086.0,4.0,43950,145
2019-08-09|21|Greater Western Sydney Giants|Hawthorn Hawks,2019-08-09,2019,43932.0,38.0,43444.0,2.0,43932,142
2019-08-10|21|Brisbane Lions|Gold Coast Suns,2019-08-10,2019,44332.0,34.0,43512.0,6.0,44332,158
2019-08-10|21|Collingwood Magpies|Melbourne Demons,2019-08-10,2019,45112.0,31.0,44488.0,4.0,44630,130
2019-08-10|21|Essendon Bombers|Western Bulldogs,2019-08-10,2019,43756.0,39.0,43669.0,3.0,44481,141
2019-08-10|21|Geelong Cats|North Melbourne Kangaroos,2019-08-10,2019,43674.0,33.0,44487.0,3.0,43262,117
2019-08-10|21|Port Adelaide Power|Sydney Swans,2019-08-10,2019,44290.0,30.0,43728.0,3.0,43829,113
2019-08-11|21|Adelaide Crows|West Coast Eagles,2019-08-11,2019,43647.0,43.0,43832.0,5.0,43647,147
2019-08-11|21|Carlton Blues|Richmond Tigers,2019-08-11,2019,43642.0,37.0,43920.0,4.0,43920,146
2019-08-11|21|Fremantle Dockers|St Kilda Saints,2019-08-11,2019,43858.0,35.0,45013.0,3.0,43858,121
2019-08-16|22|Melbourne Demons|Sydney Swans,2019-08-16,2019,44630.0,30.0,44470.0,3.0,45150,123
2019-08-17|22|Adelaide Crows|Collingwood Magpies,2019-08-17,2019,44673.0,34.0,43788.0,5.0,44673,137
2019-08-17|22|Brisbane Lions|Geelong Cats,2019-08-17,2019,43674.0,36.0,43512.0,5.0,44332,126
2019-08-17|22|Carlton Blues|St Kilda Saints,2019-08-17,2019,44823.0,29.0,44419.0,3.0,44592,110
2019-08-17|22|Essendon Bombers|Fremantle Dockers,2019-08-17,2019,45170.0,36.0,44392.0,3.0,45170,131
2019-08-17|22|North Melbourne Kangaroos|Port Adelaide Power,2019-08-17,2019,43658.0,37.0,43460.0,10.0,44044,135
2019-08-18|22|Gold Coast Suns|Hawthorn Hawks,2019-08-18,2019,43981.0,34.0,44825.0,6.0,45281,134
2019-08-18|22|Greater Western Sydney Giants|Western Bulldogs,2019-08-18,2019,44343.0,34.0,44863.0,3.0,43756,150
2019-08-18|22|Richmond Tigers|West Coast Eagles,2019-08-18,2019,44371.0,35.0,43640.0,3.0,44371,130
2019-08-23|23|Collingwood Magpies|Essendon Bombers,2019-08-23,2019,44439.0,35.0,44488.0,4.0,43950,149
2019-08-24|23|Carlton Blues|Geelong Cats,2019-08-24,2019,43642.0,35.0,43674.0,4.0,43674,150
2019-08-24|23|Gold Coast Suns|Greater Western Sydney Giants,2019-08-24,2019,43273.0,27.0,43516.0,9.0,43516,154
2019-08-24|23|Hawthorn Hawks|West Coast Eagles,2019-08-24,2019,43859.0,37.0,44614.0,4.0,43859,129
2019-08-24|23|Melbourne Demons|North Melbourne Kangaroos,2019-08-24,2019,44630.0,33.0,43855.0,3.0,43878,154
2019-08-24|23|St Kilda Saints|Sydney Swans,2019-08-24,2019,44215.0,32.0,43847.0,4.0,44215,150
2019-08-25|23|Adelaide Crows|Western Bulldogs,2019-08-25,2019,43647.0,47.0,43669.0,5.0,43647,150
2019-08-25|23|Brisbane Lions|Richmond Tigers,2019-08-25,2019,44585.0,51.0,44785.0,4.0,44585,162
2019-08-25|23|Fremantle Dockers|Port Adelaide Power,2019-08-25,2019,45268.0,33.0,43728.0,3.0,45268,123
2019-09-05|EF|Essendon Bombers|West Coast Eagles,2019-09-05,2019,44924.0,35.0,43640.0,4.0,44924,123
2019-09-06|QF|Collingwood Magpies|Geelong Cats,2019-09-06,2019,44927.0,33.0,43269.0,2.0,44927,161
2019-09-07|EF|Greater Western Sydney Giants|Western Bulldogs,2019-09-07,2019,44080.0,30.0,43816.0,3.0,44343,133
2019-09-07|QF|Brisbane Lions|Richmond Tigers,2019-09-07,2019,44585.0,37.0,44371.0,6.0,44585,123
2019-09-13|SF|Geelong Cats|West Coast Eagles,2019-09-13,2019,43956.0,33.0,44012.0,4.0,43956,122
2019-09-14|SF|Brisbane Lions|Greater Western Sydney Giants,2019-09-14,2019,43932.0,30.0,43516.0,3.0,43932,111
2019-09-20|PF|Geelong Cats|Richmond Tigers,2019-09-20,2019,44089.0,32.0,44331.0,5.0,44209,150
2019-09-21|PF|Collingwood Magpies|Greater Western Sydney Giants,2019-09-21,2019,44019.0,30.0,43516.0,3.0,43950,164
2019-09-28|GF|Greater Western Sydney Giants|Richmond Tigers,2019-09-28,2019,45061.0,30.0,44785.0,5.0,44905,130
2020-03-19|1|Carlton Blues|Richmond Tigers,2020-03-19,2020,43642.0,31.0,44372.0,4.0,43731,95
2020-03-20|1|Collingwood Magpies|Western Bulldogs,2020-03-20,2020,44385.0,29.0,44488.0,3.0,43950,112
2020-03-21|1|Adelaide Crows|Sydney Swans,2020-03-21,2020,44651.0,30.0,44025.0,4.0,44651,113
2020-03-21|1|Essendon Bombers|Fremantle Dockers,2020-03-21,2020,44919.0,35.0,45036.0,3.0,44919,122
2020-03-21|1|Geelong Cats|Greater Western Sydney Giants,2020-03-21,2020,43262.0,24.0,43932.0,4.0,43262,89
2020-03-21|1|Gold Coast Suns|Port Adelaide Power,2020-03-21,2020,44809.0,26.0,43881.0,2.0,43772,109
2020-03-22|1|Brisbane Lions|Hawthorn Hawks,2020-03-22,2020,44585.0,26.0,43444.0,3.0,44585,108
2020-03-22|1|Melbourne Demons|West Coast Eagles,2020-03-22,2020,45150.0,34.0,44844.0,3.0,45150,132
2020-03-22|1|North Melbourne Kangaroos|St Kilda Saints,2020-03-22,2020,43658.0,25.0,43390.0,2.0,43658,117
2020-06-11|2|Collingwood Magpies|Richmond Tigers,2020-06-11,2020,44673.0,32.0,44331.0,3.0,44673,107
2020-06-12|2|Geelong Cats|Hawthorn Hawks,2020-06-12,2020,43674.0,24.0,44487.0,3.0,44487,104
2020-06-13|2|Adelaide Crows|Port Adelaide Power,2020-06-13,2020,43647.0,26.0,43728.0,3.0,43495,114
2020-06-13|2|Brisbane Lions|Fremantle Dockers,2020-06-13,2020,44585.0,29.0,43512.0,4.0,44585,109
2020-06-13|2|Carlton Blues|Melbourne Demons,2020-06-13,2020,44630.0,28.0,44109.0,3.0,43878,123
2020-06-13|2|Gold Coast Suns|West Coast Eagles,2020-06-13,2020,43859.0,29.0,43273.0,2.0,44829,108
2020-06-14|2|Essendon Bombers|Sydney Swans,2020-06-14,2020,44290.0,29.0,44445.0,3.0,44290,111
2020-06-14|2|Greater Western Sydney Giants|North Melbourne Kangaroos,2020-06-14,2020,44935.0,25.0,45308.0,3.0,43908,129
2020-06-14|2|St Kilda Saints|Western Bulldogs,2020-06-14,2020,44188.0,29.0,43390.0,3.0,43390,112
2020-06-18|3|Hawthorn Hawks|Richmond Tigers,2020-06-18,2020,44966.0,29.0,45267.0,3.0,44966,99
2020-06-19|3|Greater Western Sydney Giants|Western Bulldogs,2020-06-19,2020,43606.0,24.0,44678.0,2.0,44343,105
2020-06-20|3|Brisbane Lions|West Coast Eagles,2020-06-20,2020,44585.0,32.0,43380.0,3.0,44585,126
